Epoch,Batch,Filename,Augmentation,True Labels,Predicted Labels,Probabilities
1,3,1205_249_box_2.png,none,"1.0,0.0,0.0,0.0","1,1,0,0","Good_layer:0.5866,Ditch:0.6250,Crater:0.4465,Waves:0.3648"
1,3,2415_46_box_0.png,flip_x,"0.0,0.0,0.0,1.0","1,0,0,0","Good_layer:0.5207,Ditch:0.4498,Crater:0.4792,Waves:0.4163"
1,3,1528_265_box_3.png,none,"1.0,0.0,0.0,0.0","0,1,1,0","Good_layer:0.4952,Ditch:0.5770,Crater:0.5903,Waves:0.3883"
1,3,234_51_box_7.png,none,"1.0,0.0,0.0,0.0","0,1,0,1","Good_layer:0.4586,Ditch:0.5538,Crater:0.4469,Waves:0.5772"
1,3,1485_256_box_7.png,none,"1.0,0.0,0.0,0.0","1,1,1,0","Good_layer:0.6236,Ditch:0.5863,Crater:0.5792,Waves:0.4458"
1,3,2454_29_box_7.png,none,"0.0,0.0,0.0,1.0","1,1,1,0","Good_layer:0.5594,Ditch:0.5119,Crater:0.5397,Waves:0.4047"
1,3,2349_71_box_4.png,none,"1.0,0.0,0.0,0.0","1,1,1,1","Good_layer:0.5873,Ditch:0.5617,Crater:0.5733,Waves:0.6093"
1,3,1817_42_box_4.png,combo,"0.0,0.0,0.0,1.0","1,1,1,0","Good_layer:0.5026,Ditch:0.5147,Crater:0.5536,Waves:0.4974"
1,3,501_293_box_6.png,none,"0.0,0.0,1.0,0.0","0,1,1,1","Good_layer:0.3801,Ditch:0.5021,Crater:0.5429,Waves:0.5387"
1,3,579_49_box_4.png,rotate180,"0.0,0.0,0.0,1.0","1,1,1,0","Good_layer:0.5909,Ditch:0.5342,Crater:0.5507,Waves:0.4547"
1,3,2446_262_box_7.png,none,"1.0,0.0,0.0,0.0","1,1,1,0","Good_layer:0.5185,Ditch:0.5599,Crater:0.5400,Waves:0.3421"
1,3,464_268_box_0.png,none,"1.0,0.0,0.0,0.0","1,1,0,0","Good_layer:0.6996,Ditch:0.5273,Crater:0.4506,Waves:0.4670"
1,3,1250_309_box_5.png,combo,"0.0,0.0,1.0,0.0","0,1,1,1","Good_layer:0.3809,Ditch:0.5974,Crater:0.5356,Waves:0.5767"
1,3,2081_206_box_7.png,none,"1.0,0.0,0.0,0.0","1,0,1,1","Good_layer:0.6417,Ditch:0.4473,Crater:0.5180,Waves:0.5340"
1,3,1560_39_box_2.png,flip_x,"0.0,0.0,0.0,1.0","0,0,0,0","Good_layer:0.4206,Ditch:0.4410,Crater:0.4739,Waves:0.4522"
1,3,1455_23_box_5.png,none,"1.0,0.0,0.0,0.0","1,1,0,0","Good_layer:0.5109,Ditch:0.6029,Crater:0.3587,Waves:0.4934"
1,3,1081_317_box_3.png,rotate180,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.4586,Ditch:0.4912,Crater:0.6323,Waves:0.4519"
1,3,109_188_box_4.png,rotate180,"0.0,1.0,1.0,0.0","0,1,0,1","Good_layer:0.3761,Ditch:0.6524,Crater:0.2178,Waves:0.5478"
1,3,142_163_box_5.png,flip_y,"0.0,1.0,0.0,0.0","0,1,0,1","Good_layer:0.4592,Ditch:0.5451,Crater:0.4549,Waves:0.5267"
1,3,617_41_box_2.png,flip_x,"0.0,0.0,0.0,1.0","0,1,0,0","Good_layer:0.4902,Ditch:0.5125,Crater:0.4795,Waves:0.4441"
1,3,1741_15_box_5.png,none,"0.0,0.0,1.0,0.0","0,0,0,1","Good_layer:0.4331,Ditch:0.4195,Crater:0.4863,Waves:0.5851"
1,3,105_206_box_5.png,none,"1.0,0.0,0.0,0.0","0,1,0,0","Good_layer:0.4761,Ditch:0.5244,Crater:0.2696,Waves:0.4771"
1,3,2061_120_box_7.png,none,"0.0,1.0,1.0,0.0","1,1,0,1","Good_layer:0.6451,Ditch:0.5704,Crater:0.2793,Waves:0.5667"
1,3,748_307_box_6.png,none,"0.0,0.0,1.0,0.0","0,0,0,1","Good_layer:0.4079,Ditch:0.4338,Crater:0.4438,Waves:0.5884"
1,3,2034_36_box_5.png,none,"0.0,0.0,0.0,1.0","1,1,0,0","Good_layer:0.5044,Ditch:0.5273,Crater:0.4131,Waves:0.4915"
1,3,803_163_box_7.png,rotate180,"0.0,1.0,0.0,0.0","1,1,0,0","Good_layer:0.6484,Ditch:0.5097,Crater:0.2203,Waves:0.2050"
1,4,1332_201_box_1.png,none,"1.0,0.0,0.0,0.0","0,0,0,1","Good_layer:0.4824,Ditch:0.4778,Crater:0.4117,Waves:0.5155"
1,4,943_09_box_7.png,none,"1.0,0.0,0.0,0.0","1,1,0,1","Good_layer:0.5732,Ditch:0.5135,Crater:0.3991,Waves:0.5527"
1,4,901_105_box_3.png,rotate180,"0.0,1.0,0.0,0.0","0,1,1,1","Good_layer:0.3918,Ditch:0.5097,Crater:0.5351,Waves:0.5974"
1,4,157_261_box_5.png,none,"1.0,0.0,0.0,0.0","0,0,0,1","Good_layer:0.3996,Ditch:0.2854,Crater:0.4433,Waves:0.5536"
1,4,2226_302_box_5.png,none,"0.0,0.0,1.0,0.0","0,1,1,0","Good_layer:0.4554,Ditch:0.5778,Crater:0.5024,Waves:0.4900"
1,4,1539_18_box_0.png,rotate180,"0.0,1.0,0.0,0.0","0,0,0,1","Good_layer:0.4721,Ditch:0.4038,Crater:0.4124,Waves:0.6323"
1,4,1391_92_box_3.png,flip_x,"0.0,1.0,1.0,0.0","0,0,1,0","Good_layer:0.4016,Ditch:0.4954,Crater:0.6263,Waves:0.4105"
1,4,1804_09_box_2.png,none,"0.0,1.0,0.0,0.0","1,1,0,0","Good_layer:0.6922,Ditch:0.5659,Crater:0.2932,Waves:0.3789"
1,4,2615_70_box_1.png,none,"0.0,0.0,1.0,0.0","1,0,0,1","Good_layer:0.5069,Ditch:0.4894,Crater:0.4697,Waves:0.5442"
1,4,1069_15_box_3.png,combo,"0.0,0.0,1.0,0.0","1,0,0,1","Good_layer:0.5971,Ditch:0.4760,Crater:0.4321,Waves:0.5861"
1,4,348_98_box_1.png,flip_x,"0.0,1.0,0.0,0.0","0,0,0,1","Good_layer:0.1796,Ditch:0.4961,Crater:0.4297,Waves:0.5011"
1,4,2476_262_box_2.png,none,"1.0,0.0,0.0,0.0","1,1,0,1","Good_layer:0.5033,Ditch:0.5390,Crater:0.3330,Waves:0.6048"
1,4,1656_139_box_1.png,combo,"0.0,1.0,0.0,0.0","1,1,0,0","Good_layer:0.5617,Ditch:0.5311,Crater:0.4732,Waves:0.4325"
1,4,1971_238_box_6.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.5710,Ditch:0.3965,Crater:0.3706,Waves:0.4573"
1,4,757_287_box_4.png,none,"0.0,0.0,1.0,0.0","1,1,1,0","Good_layer:0.5192,Ditch:0.5599,Crater:0.6023,Waves:0.4590"
1,4,2312_92_box_5.png,none,"0.0,1.0,1.0,0.0","0,1,1,1","Good_layer:0.2381,Ditch:0.5448,Crater:0.6460,Waves:0.6019"
1,4,1111_51_box_0.png,flip_y,"0.0,0.0,1.0,0.0","1,1,1,1","Good_layer:0.5305,Ditch:0.5539,Crater:0.6261,Waves:0.5045"
1,4,1232_252_box_4.png,none,"1.0,0.0,0.0,0.0","0,1,0,1","Good_layer:0.4408,Ditch:0.5371,Crater:0.3165,Waves:0.5620"
1,4,2540_273_box_2.png,none,"1.0,0.0,0.0,0.0","1,1,0,1","Good_layer:0.6399,Ditch:0.5787,Crater:0.4547,Waves:0.5694"
1,4,44_175_box_3.png,flip_y,"0.0,1.0,0.0,0.0","1,1,0,0","Good_layer:0.5609,Ditch:0.5192,Crater:0.4614,Waves:0.4329"
1,4,628_225_box_4.png,rotate180,"0.0,1.0,0.0,0.0","1,1,0,0","Good_layer:0.6117,Ditch:0.5376,Crater:0.4120,Waves:0.4868"
1,4,1478_204_box_7.png,none,"1.0,0.0,0.0,0.0","1,1,0,0","Good_layer:0.6708,Ditch:0.6759,Crater:0.4346,Waves:0.3810"
1,4,142_163_box_5.png,flip_y,"0.0,1.0,0.0,0.0","1,0,0,0","Good_layer:0.5806,Ditch:0.4271,Crater:0.2435,Waves:0.3996"
1,4,1109_48_box_7.png,flip_y,"0.0,0.0,0.0,1.0","1,1,0,1","Good_layer:0.6152,Ditch:0.6373,Crater:0.4887,Waves:0.5056"
1,4,518_69_box_4.png,none,"1.0,0.0,0.0,0.0","0,1,1,0","Good_layer:0.4559,Ditch:0.5167,Crater:0.5296,Waves:0.4128"
1,4,1225_35_box_3.png,flip_x,"0.0,0.0,0.0,1.0","0,1,1,1","Good_layer:0.4801,Ditch:0.5279,Crater:0.5027,Waves:0.5116"
1,4,1278_189_box_0.png,combo,"0.0,1.0,0.0,0.0","1,1,0,1","Good_layer:0.6558,Ditch:0.9348,Crater:0.4443,Waves:0.8246"
1,4,1952_323_box_5.png,flip_x,"0.0,0.0,1.0,0.0","1,1,0,1","Good_layer:0.5085,Ditch:0.7258,Crater:0.4318,Waves:0.5072"
1,4,667_225_box_5.png,combo,"0.0,1.0,0.0,0.0","0,0,0,1","Good_layer:0.4539,Ditch:0.4998,Crater:0.3738,Waves:0.5529"
1,4,905_296_box_5.png,flip_y,"0.0,0.0,1.0,0.0","0,1,0,0","Good_layer:0.4338,Ditch:0.5846,Crater:0.4194,Waves:0.4317"
1,4,1523_11_box_3.png,none,"0.0,1.0,0.0,0.0","1,1,0,0","Good_layer:0.6760,Ditch:0.5784,Crater:0.4031,Waves:0.4190"
1,4,2324_336_box_3.png,rotate180,"0.0,0.0,1.0,0.0","1,1,1,0","Good_layer:0.5005,Ditch:0.5172,Crater:0.6154,Waves:0.3484"
1,5,2522_315_box_7.png,none,"0.0,0.0,1.0,0.0","1,1,1,0","Good_layer:0.5071,Ditch:0.5565,Crater:0.5491,Waves:0.4963"
1,5,1710_198_box_5.png,combo,"0.0,1.0,0.0,0.0","0,1,1,0","Good_layer:0.4503,Ditch:0.5149,Crater:0.5277,Waves:0.4403"
1,5,1817_42_box_4.png,combo,"0.0,0.0,0.0,1.0","1,1,0,0","Good_layer:0.6640,Ditch:0.5034,Crater:0.4356,Waves:0.3739"
1,5,777_17_box_7.png,none,"0.0,0.0,1.0,0.0","0,1,0,1","Good_layer:0.3352,Ditch:0.7554,Crater:0.2984,Waves:0.6305"
1,5,2611_205_box_3.png,none,"1.0,0.0,0.0,0.0","1,1,0,0","Good_layer:0.5440,Ditch:0.5266,Crater:0.4560,Waves:0.4812"
1,5,510_27_box_0.png,flip_y,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.4983,Ditch:0.5459,Crater:0.3000,Waves:0.3774"
1,5,2415_46_box_0.png,flip_x,"0.0,0.0,0.0,1.0","1,0,0,0","Good_layer:0.5449,Ditch:0.4645,Crater:0.4770,Waves:0.4124"
1,5,197_315_box_3.png,rotate180,"0.0,0.0,1.0,0.0","0,1,1,0","Good_layer:0.3415,Ditch:0.5348,Crater:0.5053,Waves:0.4949"
1,5,338_295_box_1.png,flip_y,"0.0,0.0,1.0,0.0","0,1,1,0","Good_layer:0.4772,Ditch:0.5280,Crater:0.5077,Waves:0.4110"
1,5,2195_18_box_1.png,rotate180,"0.0,1.0,1.0,0.0","0,1,0,0","Good_layer:0.4946,Ditch:0.5180,Crater:0.1661,Waves:0.4208"
1,5,1287_98_box_4.png,flip_x,"0.0,1.0,1.0,0.0","1,0,1,1","Good_layer:0.5448,Ditch:0.3954,Crater:0.5847,Waves:0.5291"
1,5,2395_46_box_1.png,flip_x,"0.0,0.0,0.0,1.0","1,1,0,0","Good_layer:0.5772,Ditch:0.5745,Crater:0.4026,Waves:0.4428"
1,5,1356_40_box_5.png,flip_y,"0.0,0.0,0.0,1.0","1,1,0,1","Good_layer:0.5349,Ditch:0.5117,Crater:0.4363,Waves:0.5160"
1,5,2377_294_box_0.png,rotate180,"0.0,0.0,1.0,0.0","1,1,0,0","Good_layer:0.5117,Ditch:0.5448,Crater:0.4516,Waves:0.4308"
1,5,1682_300_box_2.png,flip_y,"0.0,0.0,1.0,0.0","0,1,1,0","Good_layer:0.4292,Ditch:0.5029,Crater:0.5742,Waves:0.4053"
1,5,2137_272_box_7.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.5943,Ditch:0.4807,Crater:0.4912,Waves:0.4641"
1,5,140_294_box_2.png,none,"0.0,0.0,1.0,0.0","1,1,0,0","Good_layer:0.5038,Ditch:0.6125,Crater:0.4333,Waves:0.4038"
1,5,38_48_box_6.png,combo,"0.0,0.0,0.0,1.0","1,1,0,0","Good_layer:0.6066,Ditch:0.5088,Crater:0.4420,Waves:0.4243"
1,5,673_107_box_0.png,combo,"0.0,0.0,1.0,0.0","0,1,1,0","Good_layer:0.3429,Ditch:0.5451,Crater:0.7028,Waves:0.4887"
1,5,1096_320_box_2.png,none,"0.0,0.0,1.0,0.0","0,0,0,1","Good_layer:0.4802,Ditch:0.4515,Crater:0.4140,Waves:0.5017"
1,5,757_287_box_4.png,flip_x,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.4526,Ditch:0.4929,Crater:0.5491,Waves:0.4551"
1,5,2111_257_box_0.png,none,"1.0,0.0,0.0,0.0","1,1,0,0","Good_layer:0.5704,Ditch:0.6191,Crater:0.3289,Waves:0.4101"
1,5,2504_29_box_5.png,flip_x,"0.0,0.0,0.0,1.0","1,1,0,0","Good_layer:0.5043,Ditch:0.5428,Crater:0.4492,Waves:0.4724"
1,5,256_69_box_1.png,combo,"0.0,0.0,1.0,0.0","0,1,0,0","Good_layer:0.4979,Ditch:0.5084,Crater:0.4376,Waves:0.4456"
1,5,2098_310_box_4.png,rotate180,"0.0,0.0,1.0,0.0","0,1,1,0","Good_layer:0.4467,Ditch:0.6316,Crater:0.5455,Waves:0.4659"
1,5,532_36_box_1.png,flip_x,"0.0,0.0,0.0,1.0","0,0,0,0","Good_layer:0.4985,Ditch:0.4276,Crater:0.4760,Waves:0.4708"
1,5,2335_112_box_4.png,none,"0.0,1.0,1.0,0.0","0,1,0,1","Good_layer:0.4972,Ditch:0.7653,Crater:0.4981,Waves:0.6055"
1,5,856_277_box_6.png,flip_y,"0.0,1.0,0.0,0.0","1,0,0,0","Good_layer:0.6817,Ditch:0.4779,Crater:0.2585,Waves:0.4303"
1,5,853_02_box_5.png,none,"1.0,0.0,0.0,0.0","1,1,0,1","Good_layer:0.6718,Ditch:0.5108,Crater:0.3748,Waves:0.5281"
1,5,2583_253_box_3.png,none,"1.0,0.0,0.0,0.0","1,1,0,0","Good_layer:0.5410,Ditch:0.5172,Crater:0.3795,Waves:0.4528"
1,5,2502_290_box_6.png,none,"0.0,0.0,1.0,0.0","1,1,0,0","Good_layer:0.6221,Ditch:0.5034,Crater:0.4263,Waves:0.3788"
1,5,1065_124_box_5.png,none,"0.0,0.0,1.0,0.0","1,0,0,1","Good_layer:0.6395,Ditch:0.4578,Crater:0.4545,Waves:0.7009"
1,6,1381_162_box_0.png,flip_x,"0.0,1.0,0.0,0.0","1,1,1,0","Good_layer:0.5426,Ditch:0.5072,Crater:0.5097,Waves:0.4920"
1,6,677_87_box_6.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.5211,Ditch:0.4921,Crater:0.4432,Waves:0.4706"
1,6,1130_272_box_1.png,none,"1.0,0.0,0.0,0.0","1,0,0,1","Good_layer:0.7366,Ditch:0.3689,Crater:0.3352,Waves:0.5203"
1,6,2149_119_box_2.png,none,"0.0,0.0,1.0,0.0","0,0,1,1","Good_layer:0.2728,Ditch:0.3241,Crater:0.7351,Waves:0.6989"
1,6,247_336_box_4.png,none,"0.0,0.0,1.0,0.0","1,1,1,1","Good_layer:0.5073,Ditch:0.6066,Crater:0.6588,Waves:0.5190"
1,6,1658_39_box_5.png,flip_y,"0.0,0.0,0.0,1.0","1,1,0,0","Good_layer:0.5340,Ditch:0.5002,Crater:0.3721,Waves:0.4689"
1,6,825_298_box_0.png,none,"0.0,0.0,1.0,0.0","0,1,1,1","Good_layer:0.4215,Ditch:0.5074,Crater:0.5320,Waves:0.5047"
